"replicate";"Species";"Abundance";"Time";"Island"
45;"ELAFIG";0;"Previous";"TRE"
45;"GRABRA";1;"Previous";"TRE"
45;"PARMOR";0;"Previous";"TRE"
45;"ANIVIR";0;"Previous";"TRE"
45;"HAEAUR";14;"Previous";"TRE"
45;"HAEPLU";30;"Previous";"TRE"
45;"HAEATL";4;"Previous";"TRE"
45;"ORTRUB";0;"Previous";"TRE"
45;"HOLADS";3;"Previous";"TRE"
45;"MYRJAC";0;"Previous";"TRE"
45;"BODRUF";0;"Previous";"TRE"
45;"DORMEG";0;"Previous";"TRE"
45;"HALBRA";0;"Previous";"TRE"
45;"HALPEN";0;"Previous";"TRE"
45;"HALPOE";13;"Previous";"TRE"
45;"LABKAL";0;"Previous";"TRE"
45;"LABSPP";2;"Previous";"TRE"
45;"MALDEL";0;"Previous";"TRE"
45;"MALSSP";2;"Previous";"TRE"
45;"LUTJOC";0;"Previous";"TRE"
45;"OCYCHR";1;"Previous";"TRE"
45;"CANPUL";0;"Previous";"TRE"
45;"PSEMAC";4;"Previous";"TRE"
45;"GYMMOR";0;"Previous";"TRE"
45;"GYMVIC";0;"Previous";"TRE"
45;"MYROCE";0;"Previous";"TRE"
45;"HOLCIL";0;"Previous";"TRE"
45;"HOLTRI";0;"Previous";"TRE"
45;"POMPAR";0;"Previous";"TRE"
45;"ABUSAX";0;"Previous";"TRE"
45;"CHRJUB";0;"Previous";"TRE"
45;"AZUMUL";1;"Previous";"TRE"
45;"STEFUS";6;"Previous";"TRE"
45;"STEPIC";0;"Previous";"TRE"
45;"STEVAR";1;"Previous";"TRE"
45;"HETCRU";0;"Previous";"TRE"
45;"SCAZEL";0;"Previous";"TRE"
45;"SPAAXI";0;"Previous";"TRE"
45;"SPAFRO";0;"Previous";"TRE"
45;"SPARAD";0;"Previous";"TRE"
45;"SPASPP";2;"Previous";"TRE"
45;"ODODEN";2;"Previous";"TRE"
45;"PARLIN";1;"Previous";"TRE"
45;"SCOBRA";0;"Previous";"TRE"
45;"SCOPLU";0;"Previous";"TRE"
45;"ALPAFE";0;"Previous";"TRE"
45;"CEPFUL";0;"Previous";"TRE"
45;"DIPRAD";0;"Previous";"TRE"
45;"MYCACU";0;"Previous";"TRE"
45;"MYCINT";0;"Previous";"TRE"
45;"RYPSAP";0;"Previous";"TRE"
45;"SERBAL";0;"Previous";"TRE"
45;"SERFLA";1;"Previous";"TRE"
45;"DIPARG";0;"Previous";"TRE"
45;"SYNINT";0;"Previous";"TRE"
45;"SYNSYN";0;"Previous";"TRE"
45;"CANFIG";0;"Previous";"TRE"
45;"SPHSPE";0;"Previous";"TRE"
46;"ACABAH";0;"Previous";"TRE"
46;"ACACHI";0;"Previous";"TRE"
46;"ACACOE";0;"Previous";"TRE"
46;"PARSPP";0;"Previous";"TRE"
46;"CHASED";0;"Previous";"TRE"
46;"CHASTR";0;"Previous";"TRE"
46;"AMBPIN";0;"Previous";"TRE"
46;"CORGLA";0;"Previous";"TRE"
46;"ELAFIG";0;"Previous";"TRE"
46;"GRABRA";0;"Previous";"TRE"
46;"PARMOR";0;"Previous";"TRE"
46;"ANIVIR";0;"Previous";"TRE"
46;"HAEAUR";14;"Previous";"TRE"
46;"HAEPLU";0;"Previous";"TRE"
46;"HAEATL";0;"Previous";"TRE"
46;"ORTRUB";2;"Previous";"TRE"
46;"HOLADS";33;"Previous";"TRE"
46;"MYRJAC";0;"Previous";"TRE"
46;"BODRUF";1;"Previous";"TRE"
46;"DORMEG";0;"Previous";"TRE"
46;"HALBRA";1;"Previous";"TRE"
46;"HALPEN";0;"Previous";"TRE"
46;"HALPOE";24;"Previous";"TRE"
46;"LABKAL";0;"Previous";"TRE"
46;"LABSPP";1;"Previous";"TRE"
46;"MALDEL";0;"Previous";"TRE"
46;"MALSSP";0;"Previous";"TRE"
46;"LUTJOC";0;"Previous";"TRE"
46;"OCYCHR";0;"Previous";"TRE"
46;"CANPUL";1;"Previous";"TRE"
46;"PSEMAC";0;"Previous";"TRE"
46;"GYMMOR";0;"Previous";"TRE"
46;"GYMVIC";0;"Previous";"TRE"
46;"MYROCE";0;"Previous";"TRE"
46;"HOLCIL";0;"Previous";"TRE"
46;"HOLTRI";0;"Previous";"TRE"
46;"POMPAR";0;"Previous";"TRE"
46;"ABUSAX";0;"Previous";"TRE"
46;"CHRJUB";0;"Previous";"TRE"
46;"AZUMUL";2;"Previous";"TRE"
46;"STEFUS";0;"Previous";"TRE"
46;"STEPIC";0;"Previous";"TRE"
46;"STEVAR";1;"Previous";"TRE"
46;"HETCRU";0;"Previous";"TRE"
46;"SCAZEL";0;"Previous";"TRE"
46;"SPAAXI";1;"Previous";"TRE"
46;"SPAFRO";0;"Previous";"TRE"
46;"SPARAD";0;"Previous";"TRE"
46;"SPASPP";0;"Previous";"TRE"
46;"ODODEN";2;"Previous";"TRE"
46;"PARLIN";0;"Previous";"TRE"
46;"SCOBRA";0;"Previous";"TRE"
46;"SCOPLU";0;"Previous";"TRE"
46;"ALPAFE";0;"Previous";"TRE"
46;"CEPFUL";0;"Previous";"TRE"
46;"DIPRAD";1;"Previous";"TRE"
46;"MYCACU";0;"Previous";"TRE"
46;"MYCINT";0;"Previous";"TRE"
46;"RYPSAP";0;"Previous";"TRE"
46;"SERBAL";0;"Previous";"TRE"
46;"SERFLA";0;"Previous";"TRE"
46;"DIPARG";0;"Previous";"TRE"
46;"SYNINT";0;"Previous";"TRE"
46;"SYNSYN";0;"Previous";"TRE"
46;"CANFIG";0;"Previous";"TRE"
46;"SPHSPE";1;"Previous";"TRE"
47;"ACABAH";6;"Previous";"TRE"
47;"ACACHI";0;"Previous";"TRE"
47;"ACACOE";0;"Previous";"TRE"
47;"PARSPP";1;"Previous";"TRE"
47;"CHASED";0;"Previous";"TRE"
47;"CHASTR";2;"Previous";"TRE"
47;"AMBPIN";0;"Previous";"TRE"
47;"CORGLA";2;"Previous";"TRE"
47;"ELAFIG";0;"Previous";"TRE"
47;"GRABRA";0;"Previous";"TRE"
47;"PARMOR";0;"Previous";"TRE"
47;"ANIVIR";1;"Previous";"TRE"
47;"HAEAUR";49;"Previous";"TRE"
47;"HAEPLU";0;"Previous";"TRE"
47;"HAEATL";9;"Previous";"TRE"
47;"ORTRUB";0;"Previous";"TRE"
47;"HOLADS";0;"Previous";"TRE"
47;"MYRJAC";0;"Previous";"TRE"
47;"BODRUF";0;"Previous";"TRE"
47;"DORMEG";0;"Previous";"TRE"
47;"HALBRA";0;"Previous";"TRE"
47;"HALPEN";0;"Previous";"TRE"
47;"HALPOE";0;"Previous";"TRE"
47;"LABKAL";0;"Previous";"TRE"
47;"LABSPP";0;"Previous";"TRE"
47;"MALDEL";0;"Previous";"TRE"
47;"MALSSP";1;"Previous";"TRE"
47;"LUTJOC";0;"Previous";"TRE"
47;"OCYCHR";1;"Previous";"TRE"
47;"CANPUL";0;"Previous";"TRE"
47;"PSEMAC";3;"Previous";"TRE"
47;"GYMMOR";0;"Previous";"TRE"
47;"GYMVIC";0;"Previous";"TRE"
47;"MYROCE";0;"Previous";"TRE"
47;"HOLCIL";0;"Previous";"TRE"
47;"HOLTRI";0;"Previous";"TRE"
47;"POMPAR";0;"Previous";"TRE"
47;"ABUSAX";0;"Previous";"TRE"
47;"CHRJUB";0;"Previous";"TRE"
47;"AZUMUL";6;"Previous";"TRE"
47;"STEFUS";0;"Previous";"TRE"
47;"STEPIC";1;"Previous";"TRE"
47;"STEVAR";0;"Previous";"TRE"
47;"HETCRU";0;"Previous";"TRE"
47;"SCAZEL";0;"Previous";"TRE"
47;"SPAAXI";1;"Previous";"TRE"
47;"SPAFRO";0;"Previous";"TRE"
47;"SPARAD";1;"Previous";"TRE"
47;"SPASPP";0;"Previous";"TRE"
47;"ODODEN";6;"Previous";"TRE"
47;"PARLIN";0;"Previous";"TRE"
47;"SCOBRA";0;"Previous";"TRE"
47;"SCOPLU";0;"Previous";"TRE"
47;"ALPAFE";0;"Previous";"TRE"
47;"CEPFUL";0;"Previous";"TRE"
47;"DIPRAD";0;"Previous";"TRE"
47;"MYCACU";0;"Previous";"TRE"
47;"MYCINT";0;"Previous";"TRE"
47;"RYPSAP";0;"Previous";"TRE"
47;"SERBAL";0;"Previous";"TRE"
47;"SERFLA";1;"Previous";"TRE"
47;"DIPARG";1;"Previous";"TRE"
47;"SYNINT";0;"Previous";"TRE"
47;"SYNSYN";0;"Previous";"TRE"
47;"CANFIG";0;"Previous";"TRE"
47;"SPHSPE";2;"Previous";"TRE"
48;"ACABAH";5;"Previous";"TRE"
48;"ACACHI";0;"Previous";"TRE"
48;"ACACOE";0;"Previous";"TRE"
48;"PARSPP";2;"Previous";"TRE"
48;"CHASED";0;"Previous";"TRE"
48;"CHASTR";4;"Previous";"TRE"
48;"AMBPIN";0;"Previous";"TRE"
48;"CORGLA";0;"Previous";"TRE"
48;"ELAFIG";0;"Previous";"TRE"
48;"GRABRA";2;"Previous";"TRE"
48;"PARMOR";0;"Previous";"TRE"
48;"ANIVIR";1;"Previous";"TRE"
48;"HAEAUR";0;"Previous";"TRE"
48;"HAEPLU";0;"Previous";"TRE"
48;"HAEATL";5;"Previous";"TRE"
48;"ORTRUB";0;"Previous";"TRE"
48;"HOLADS";17;"Previous";"TRE"
48;"MYRJAC";0;"Previous";"TRE"
48;"BODRUF";0;"Previous";"TRE"
48;"DORMEG";0;"Previous";"TRE"
48;"HALBRA";1;"Previous";"TRE"
48;"HALPEN";0;"Previous";"TRE"
48;"HALPOE";12;"Previous";"TRE"
48;"LABKAL";0;"Previous";"TRE"
48;"LABSPP";1;"Previous";"TRE"
48;"MALDEL";0;"Previous";"TRE"
48;"MALSSP";3;"Previous";"TRE"
48;"LUTJOC";0;"Previous";"TRE"
48;"OCYCHR";0;"Previous";"TRE"
48;"CANPUL";0;"Previous";"TRE"
48;"PSEMAC";1;"Previous";"TRE"
48;"GYMMOR";0;"Previous";"TRE"
48;"GYMVIC";0;"Previous";"TRE"
48;"MYROCE";0;"Previous";"TRE"
48;"HOLCIL";0;"Previous";"TRE"
48;"HOLTRI";0;"Previous";"TRE"
48;"POMPAR";0;"Previous";"TRE"
48;"ABUSAX";0;"Previous";"TRE"
48;"CHRJUB";0;"Previous";"TRE"
48;"AZUMUL";5;"Previous";"TRE"
48;"STEFUS";4;"Previous";"TRE"
48;"STEPIC";1;"Previous";"TRE"
48;"STEVAR";1;"Previous";"TRE"
48;"HETCRU";0;"Previous";"TRE"
48;"SCAZEL";0;"Previous";"TRE"
48;"SPAAXI";2;"Previous";"TRE"
48;"SPAFRO";0;"Previous";"TRE"
48;"SPARAD";1;"Previous";"TRE"
48;"SPASPP";0;"Previous";"TRE"
48;"ODODEN";4;"Previous";"TRE"
48;"PARLIN";0;"Previous";"TRE"
48;"SCOBRA";0;"Previous";"TRE"
48;"SCOPLU";0;"Previous";"TRE"
48;"ALPAFE";0;"Previous";"TRE"
48;"CEPFUL";0;"Previous";"TRE"
48;"DIPRAD";0;"Previous";"TRE"
48;"MYCACU";0;"Previous";"TRE"
48;"MYCINT";0;"Previous";"TRE"
48;"RYPSAP";0;"Previous";"TRE"
48;"SERBAL";0;"Previous";"TRE"
48;"SERFLA";0;"Previous";"TRE"
48;"DIPARG";0;"Previous";"TRE"
48;"SYNINT";0;"Previous";"TRE"
48;"SYNSYN";0;"Previous";"TRE"
48;"CANFIG";0;"Previous";"TRE"
48;"SPHSPE";0;"Previous";"TRE"
49;"ACABAH";15;"Previous";"TRE"
49;"ACACHI";0;"Previous";"TRE"
49;"ACACOE";0;"Previous";"TRE"
49;"PARSPP";3;"Previous";"TRE"
49;"CHASED";0;"Previous";"TRE"
49;"CHASTR";1;"Previous";"TRE"
49;"AMBPIN";0;"Previous";"TRE"
49;"CORGLA";2;"Previous";"TRE"
49;"ELAFIG";0;"Previous";"TRE"
49;"GRABRA";0;"Previous";"TRE"
49;"PARMOR";0;"Previous";"TRE"
49;"ANIVIR";0;"Previous";"TRE"
49;"HAEAUR";11;"Previous";"TRE"
49;"HAEPLU";21;"Previous";"TRE"
49;"HAEATL";0;"Previous";"TRE"
49;"ORTRUB";0;"Previous";"TRE"
49;"HOLADS";21;"Previous";"TRE"
49;"MYRJAC";0;"Previous";"TRE"
49;"BODRUF";0;"Previous";"TRE"
49;"DORMEG";0;"Previous";"TRE"
49;"HALBRA";2;"Previous";"TRE"
49;"HALPEN";0;"Previous";"TRE"
49;"HALPOE";4;"Previous";"TRE"
49;"LABKAL";0;"Previous";"TRE"
49;"LABSPP";1;"Previous";"TRE"
49;"MALDEL";0;"Previous";"TRE"
49;"MALSSP";0;"Previous";"TRE"
49;"LUTJOC";0;"Previous";"TRE"
49;"OCYCHR";0;"Previous";"TRE"
49;"CANPUL";0;"Previous";"TRE"
49;"PSEMAC";0;"Previous";"TRE"
49;"GYMMOR";0;"Previous";"TRE"
49;"GYMVIC";0;"Previous";"TRE"
49;"MYROCE";0;"Previous";"TRE"
49;"HOLCIL";1;"Previous";"TRE"
49;"HOLTRI";0;"Previous";"TRE"
49;"POMPAR";0;"Previous";"TRE"
49;"ABUSAX";0;"Previous";"TRE"
49;"CHRJUB";0;"Previous";"TRE"
49;"AZUMUL";0;"Previous";"TRE"
49;"STEFUS";0;"Previous";"TRE"
49;"STEPIC";0;"Previous";"TRE"
49;"STEVAR";0;"Previous";"TRE"
49;"HETCRU";0;"Previous";"TRE"
49;"SCAZEL";0;"Previous";"TRE"
49;"SPAAXI";1;"Previous";"TRE"
49;"SPAFRO";0;"Previous";"TRE"
49;"SPARAD";0;"Previous";"TRE"
49;"SPASPP";1;"Previous";"TRE"
49;"ODODEN";0;"Previous";"TRE"
49;"PARLIN";0;"Previous";"TRE"
49;"SCOBRA";0;"Previous";"TRE"
49;"SCOPLU";1;"Previous";"TRE"
49;"ALPAFE";1;"Previous";"TRE"
49;"CEPFUL";0;"Previous";"TRE"
49;"DIPRAD";0;"Previous";"TRE"
49;"MYCACU";0;"Previous";"TRE"
49;"MYCINT";0;"Previous";"TRE"
49;"RYPSAP";0;"Previous";"TRE"
49;"SERBAL";0;"Previous";"TRE"
49;"SERFLA";1;"Previous";"TRE"
49;"DIPARG";1;"Previous";"TRE"
49;"SYNINT";0;"Previous";"TRE"
49;"SYNSYN";0;"Previous";"TRE"
49;"CANFIG";1;"Previous";"TRE"
49;"SPHSPE";1;"Previous";"TRE"
50;"ACABAH";8;"Previous";"TRE"
50;"ACACHI";0;"Previous";"TRE"
50;"ACACOE";0;"Previous";"TRE"
50;"PARSPP";2;"Previous";"TRE"
50;"CHASED";0;"Previous";"TRE"
50;"CHASTR";3;"Previous";"TRE"
50;"AMBPIN";0;"Previous";"TRE"
50;"CORGLA";1;"Previous";"TRE"
50;"ELAFIG";0;"Previous";"TRE"
50;"GRABRA";0;"Previous";"TRE"
50;"PARMOR";0;"Previous";"TRE"
50;"ANIVIR";6;"Previous";"TRE"
50;"HAEAUR";0;"Previous";"TRE"
50;"HAEPLU";0;"Previous";"TRE"
50;"HAEATL";2;"Previous";"TRE"
50;"ORTRUB";0;"Previous";"TRE"
50;"HOLADS";1;"Previous";"TRE"
50;"MYRJAC";0;"Previous";"TRE"
50;"BODRUF";0;"Previous";"TRE"
50;"DORMEG";0;"Previous";"TRE"
50;"HALBRA";1;"Previous";"TRE"
50;"HALPEN";0;"Previous";"TRE"
50;"HALPOE";26;"Previous";"TRE"
50;"LABKAL";0;"Previous";"TRE"
50;"LABSPP";0;"Previous";"TRE"
50;"MALDEL";0;"Previous";"TRE"
50;"MALSSP";4;"Previous";"TRE"
50;"LUTJOC";0;"Previous";"TRE"
50;"OCYCHR";0;"Previous";"TRE"
50;"CANPUL";0;"Previous";"TRE"
50;"PSEMAC";3;"Previous";"TRE"
50;"GYMMOR";0;"Previous";"TRE"
50;"GYMVIC";0;"Previous";"TRE"
50;"MYROCE";0;"Previous";"TRE"
50;"HOLCIL";0;"Previous";"TRE"
50;"HOLTRI";0;"Previous";"TRE"
50;"POMPAR";0;"Previous";"TRE"
50;"ABUSAX";1;"Previous";"TRE"
50;"CHRJUB";0;"Previous";"TRE"
50;"AZUMUL";2;"Previous";"TRE"
50;"STEFUS";0;"Previous";"TRE"
50;"STEPIC";0;"Previous";"TRE"
50;"STEVAR";1;"Previous";"TRE"
50;"HETCRU";0;"Previous";"TRE"
50;"SCAZEL";0;"Previous";"TRE"
50;"SPAAXI";0;"Previous";"TRE"
50;"SPAFRO";0;"Previous";"TRE"
50;"SPARAD";0;"Previous";"TRE"
50;"SPASPP";0;"Previous";"TRE"
50;"ODODEN";0;"Previous";"TRE"
50;"PARLIN";0;"Previous";"TRE"
50;"SCOBRA";0;"Previous";"TRE"
50;"SCOPLU";0;"Previous";"TRE"
50;"ALPAFE";0;"Previous";"TRE"
50;"CEPFUL";0;"Previous";"TRE"
50;"DIPRAD";0;"Previous";"TRE"
50;"MYCACU";0;"Previous";"TRE"
50;"MYCINT";0;"Previous";"TRE"
50;"RYPSAP";0;"Previous";"TRE"
50;"SERBAL";0;"Previous";"TRE"
50;"SERFLA";0;"Previous";"TRE"
50;"DIPARG";0;"Previous";"TRE"
50;"SYNINT";0;"Previous";"TRE"
50;"SYNSYN";0;"Previous";"TRE"
50;"CANFIG";1;"Previous";"TRE"
50;"SPHSPE";1;"Previous";"TRE"
51;"ACABAH";11;"Previous";"TRE"
51;"ACACHI";0;"Previous";"TRE"
51;"ACACOE";0;"Previous";"TRE"
51;"PARSPP";1;"Previous";"TRE"
51;"CHASED";0;"Previous";"TRE"
51;"CHASTR";4;"Previous";"TRE"
51;"AMBPIN";0;"Previous";"TRE"
51;"CORGLA";3;"Previous";"TRE"
51;"ELAFIG";0;"Previous";"TRE"
51;"GRABRA";1;"Previous";"TRE"
51;"PARMOR";0;"Previous";"TRE"
51;"ANIVIR";0;"Previous";"TRE"
51;"HAEAUR";19;"Previous";"TRE"
51;"HAEPLU";3;"Previous";"TRE"
51;"HAEATL";6;"Previous";"TRE"
51;"ORTRUB";0;"Previous";"TRE"
51;"HOLADS";24;"Previous";"TRE"
51;"MYRJAC";0;"Previous";"TRE"
51;"BODRUF";0;"Previous";"TRE"
51;"DORMEG";0;"Previous";"TRE"
51;"HALBRA";1;"Previous";"TRE"
51;"HALPEN";0;"Previous";"TRE"
51;"HALPOE";15;"Previous";"TRE"
51;"LABKAL";0;"Previous";"TRE"
51;"LABSPP";0;"Previous";"TRE"
51;"MALDEL";0;"Previous";"TRE"
51;"MALSSP";0;"Previous";"TRE"
51;"LUTJOC";0;"Previous";"TRE"
51;"OCYCHR";0;"Previous";"TRE"
51;"CANPUL";1;"Previous";"TRE"
51;"PSEMAC";2;"Previous";"TRE"
51;"GYMMOR";0;"Previous";"TRE"
51;"GYMVIC";0;"Previous";"TRE"
51;"MYROCE";0;"Previous";"TRE"
51;"HOLCIL";1;"Previous";"TRE"
51;"HOLTRI";0;"Previous";"TRE"
51;"POMPAR";0;"Previous";"TRE"
51;"ABUSAX";1;"Previous";"TRE"
51;"CHRJUB";0;"Previous";"TRE"
51;"AZUMUL";0;"Previous";"TRE"
51;"STEFUS";6;"Previous";"TRE"
51;"STEPIC";0;"Previous";"TRE"
51;"STEVAR";1;"Previous";"TRE"
51;"HETCRU";0;"Previous";"TRE"
51;"SCAZEL";0;"Previous";"TRE"
51;"SPAAXI";0;"Previous";"TRE"
51;"SPAFRO";1;"Previous";"TRE"
51;"SPARAD";0;"Previous";"TRE"
51;"SPASPP";2;"Previous";"TRE"
51;"ODODEN";2;"Previous";"TRE"
51;"PARLIN";0;"Previous";"TRE"
51;"SCOBRA";0;"Previous";"TRE"
51;"SCOPLU";0;"Previous";"TRE"
51;"ALPAFE";0;"Previous";"TRE"
51;"CEPFUL";0;"Previous";"TRE"
51;"DIPRAD";1;"Previous";"TRE"
51;"MYCACU";0;"Previous";"TRE"
51;"MYCINT";0;"Previous";"TRE"
51;"RYPSAP";0;"Previous";"TRE"
51;"SERBAL";0;"Previous";"TRE"
51;"SERFLA";0;"Previous";"TRE"
51;"DIPARG";0;"Previous";"TRE"
51;"SYNINT";0;"Previous";"TRE"
51;"SYNSYN";0;"Previous";"TRE"
51;"CANFIG";0;"Previous";"TRE"
51;"SPHSPE";0;"Previous";"TRE"
52;"ACABAH";9;"Previous";"TRE"
52;"ACACHI";0;"Previous";"TRE"
52;"ACACOE";1;"Previous";"TRE"
52;"PARSPP";0;"Previous";"TRE"
52;"CHASED";0;"Previous";"TRE"
52;"CHASTR";3;"Previous";"TRE"
52;"AMBPIN";0;"Previous";"TRE"
52;"CORGLA";0;"Previous";"TRE"
52;"ELAFIG";0;"Previous";"TRE"
52;"GRABRA";0;"Previous";"TRE"
52;"PARMOR";0;"Previous";"TRE"
52;"ANIVIR";1;"Previous";"TRE"
52;"HAEAUR";26;"Previous";"TRE"
52;"HAEPLU";13;"Previous";"TRE"
52;"HAEATL";5;"Previous";"TRE"
52;"ORTRUB";0;"Previous";"TRE"
52;"HOLADS";1;"Previous";"TRE"
52;"MYRJAC";0;"Previous";"TRE"
52;"BODRUF";0;"Previous";"TRE"
52;"DORMEG";0;"Previous";"TRE"
52;"HALBRA";0;"Previous";"TRE"
52;"HALPEN";0;"Previous";"TRE"
52;"HALPOE";13;"Previous";"TRE"
52;"LABKAL";0;"Previous";"TRE"
52;"LABSPP";0;"Previous";"TRE"
52;"MALDEL";0;"Previous";"TRE"
52;"MALSSP";2;"Previous";"TRE"
52;"LUTJOC";0;"Previous";"TRE"
52;"OCYCHR";0;"Previous";"TRE"
52;"CANPUL";0;"Previous";"TRE"
52;"PSEMAC";2;"Previous";"TRE"
52;"GYMMOR";0;"Previous";"TRE"
52;"GYMVIC";0;"Previous";"TRE"
52;"MYROCE";0;"Previous";"TRE"
52;"HOLCIL";0;"Previous";"TRE"
52;"HOLTRI";0;"Previous";"TRE"
52;"POMPAR";0;"Previous";"TRE"
52;"ABUSAX";2;"Previous";"TRE"
52;"CHRJUB";0;"Previous";"TRE"
52;"AZUMUL";2;"Previous";"TRE"
52;"STEFUS";0;"Previous";"TRE"
52;"STEPIC";0;"Previous";"TRE"
52;"STEVAR";1;"Previous";"TRE"
52;"HETCRU";0;"Previous";"TRE"
52;"SCAZEL";0;"Previous";"TRE"
52;"SPAAXI";0;"Previous";"TRE"
52;"SPAFRO";1;"Previous";"TRE"
52;"SPARAD";0;"Previous";"TRE"
52;"SPASPP";0;"Previous";"TRE"
52;"ODODEN";5;"Previous";"TRE"
52;"PARLIN";1;"Previous";"TRE"
52;"SCOBRA";0;"Previous";"TRE"
52;"SCOPLU";0;"Previous";"TRE"
52;"ALPAFE";0;"Previous";"TRE"
52;"CEPFUL";1;"Previous";"TRE"
52;"DIPRAD";1;"Previous";"TRE"
52;"MYCACU";0;"Previous";"TRE"
52;"MYCINT";0;"Previous";"TRE"
52;"RYPSAP";0;"Previous";"TRE"
52;"SERBAL";0;"Previous";"TRE"
52;"SERFLA";0;"Previous";"TRE"
52;"DIPARG";1;"Previous";"TRE"
52;"SYNINT";0;"Previous";"TRE"
52;"SYNSYN";0;"Previous";"TRE"
52;"CANFIG";0;"Previous";"TRE"
52;"SPHSPE";0;"Previous";"TRE"
53;"ACABAH";9;"Previous";"TRE"
53;"ACACHI";2;"Previous";"TRE"
53;"ACACOE";0;"Previous";"TRE"
53;"PARSPP";0;"Previous";"TRE"
53;"CHASED";0;"Previous";"TRE"
53;"CHASTR";4;"Previous";"TRE"
53;"AMBPIN";0;"Previous";"TRE"
53;"CORGLA";1;"Previous";"TRE"
53;"ELAFIG";0;"Previous";"TRE"
53;"GRABRA";0;"Previous";"TRE"
53;"PARMOR";0;"Previous";"TRE"
53;"ANIVIR";2;"Previous";"TRE"
53;"HAEAUR";32;"Previous";"TRE"
53;"HAEPLU";0;"Previous";"TRE"
53;"HAEATL";11;"Previous";"TRE"
53;"ORTRUB";0;"Previous";"TRE"
53;"HOLADS";21;"Previous";"TRE"
53;"MYRJAC";0;"Previous";"TRE"
53;"BODRUF";0;"Previous";"TRE"
53;"DORMEG";0;"Previous";"TRE"
53;"HALBRA";0;"Previous";"TRE"
53;"HALPEN";0;"Previous";"TRE"
53;"HALPOE";29;"Previous";"TRE"
53;"LABKAL";0;"Previous";"TRE"
53;"LABSPP";1;"Previous";"TRE"
53;"MALDEL";0;"Previous";"TRE"
53;"MALSSP";1;"Previous";"TRE"
53;"LUTJOC";0;"Previous";"TRE"
53;"OCYCHR";0;"Previous";"TRE"
53;"CANPUL";1;"Previous";"TRE"
53;"PSEMAC";1;"Previous";"TRE"
53;"GYMMOR";0;"Previous";"TRE"
53;"GYMVIC";0;"Previous";"TRE"
53;"MYROCE";0;"Previous";"TRE"
53;"HOLCIL";0;"Previous";"TRE"
53;"HOLTRI";0;"Previous";"TRE"
53;"POMPAR";0;"Previous";"TRE"
53;"ABUSAX";5;"Previous";"TRE"
53;"CHRJUB";0;"Previous";"TRE"
53;"AZUMUL";1;"Previous";"TRE"
53;"STEFUS";0;"Previous";"TRE"
53;"STEPIC";2;"Previous";"TRE"
53;"STEVAR";0;"Previous";"TRE"
53;"HETCRU";0;"Previous";"TRE"
53;"SCAZEL";0;"Previous";"TRE"
53;"SPAAXI";0;"Previous";"TRE"
53;"SPAFRO";0;"Previous";"TRE"
53;"SPARAD";0;"Previous";"TRE"
53;"SPASPP";0;"Previous";"TRE"
53;"ODODEN";0;"Previous";"TRE"
53;"PARLIN";0;"Previous";"TRE"
53;"SCOBRA";0;"Previous";"TRE"
53;"SCOPLU";0;"Previous";"TRE"
53;"ALPAFE";0;"Previous";"TRE"
53;"CEPFUL";0;"Previous";"TRE"
53;"DIPRAD";0;"Previous";"TRE"
53;"MYCACU";0;"Previous";"TRE"
53;"MYCINT";0;"Previous";"TRE"
53;"RYPSAP";1;"Previous";"TRE"
53;"SERBAL";0;"Previous";"TRE"
53;"SERFLA";1;"Previous";"TRE"
53;"DIPARG";0;"Previous";"TRE"
53;"SYNINT";0;"Previous";"TRE"
53;"SYNSYN";0;"Previous";"TRE"
53;"CANFIG";0;"Previous";"TRE"
53;"SPHSPE";1;"Previous";"TRE"
54;"ACABAH";20;"Previous";"TRE"
54;"ACACHI";0;"Previous";"TRE"
54;"ACACOE";0;"Previous";"TRE"
54;"PARSPP";1;"Previous";"TRE"
54;"CHASED";0;"Previous";"TRE"
54;"CHASTR";2;"Previous";"TRE"
54;"AMBPIN";0;"Previous";"TRE"
54;"CORGLA";0;"Previous";"TRE"
54;"ELAFIG";0;"Previous";"TRE"
54;"GRABRA";0;"Previous";"TRE"
54;"PARMOR";0;"Previous";"TRE"
54;"ANIVIR";1;"Previous";"TRE"
54;"HAEAUR";0;"Previous";"TRE"
54;"HAEPLU";22;"Previous";"TRE"
54;"HAEATL";0;"Previous";"TRE"
54;"ORTRUB";0;"Previous";"TRE"
54;"HOLADS";28;"Previous";"TRE"
54;"MYRJAC";0;"Previous";"TRE"
54;"BODRUF";0;"Previous";"TRE"
54;"DORMEG";0;"Previous";"TRE"
54;"HALBRA";2;"Previous";"TRE"
54;"HALPEN";0;"Previous";"TRE"
54;"HALPOE";26;"Previous";"TRE"
54;"LABKAL";0;"Previous";"TRE"
54;"LABSPP";0;"Previous";"TRE"
54;"MALDEL";0;"Previous";"TRE"
54;"MALSSP";4;"Previous";"TRE"
54;"LUTJOC";0;"Previous";"TRE"
54;"OCYCHR";0;"Previous";"TRE"
54;"CANPUL";0;"Previous";"TRE"
54;"PSEMAC";5;"Previous";"TRE"
54;"GYMMOR";0;"Previous";"TRE"
54;"GYMVIC";0;"Previous";"TRE"
54;"MYROCE";0;"Previous";"TRE"
54;"HOLCIL";0;"Previous";"TRE"
54;"HOLTRI";0;"Previous";"TRE"
54;"POMPAR";0;"Previous";"TRE"
